LOC_SYSTEM_TITLE_TOUHOUCRAWL,Touhou Crawl
LOC_SYSTEM_EVENT_KISME_DROP,空からキスメが落ちてきた！
LOC_SYSTEM_EVENT_LUNATIC_TIME,It's LUNATIC TIME!!
LOC_SYSTEM_EVENT_KOGASA_DROP,空から小傘が落ちてきた！
LOC_SYSTEM_EVENT_KOGASA_DROP2,...しかし小傘は地面に頭から突っ込んだ。
LOC_SYSTEM_EVENT_DREAM_OPEN1,夢の世界が広がり始めた！眠っていた敵たちが目覚め始める！
LOC_SYSTEM_EVENT_DREAM_OPEN2,夢の世界が広がっている！
LOC_SYSTEM_EVENT_DREAM_OPEN3,夢の世界がさらに広がった！夢の住人たちがあなたに気づいた！
LOC_SYSTEM_EVENT_DREAM_OPEN4,夢の世界はほぼ全てが開かれた！まもなくモンスターが溢れ出す！
LOC_SYSTEM_EVENT_DREAM_OPEN5,夢の世界は完全に開放された！月へのポータルに急いで入るんだ！
LOC_SYSTEM_EVENT_MARY_SAN1,私、メリーさん
LOC_SYSTEM_EVENT_MARY_SAN2,今、あなたの
LOC_SYSTEM_EVENT_MARY_SAN3,うしろにいるの
LOC_SYSTEM_EVENT_MARY_SAN_FAIL,...見えないところにいるの
LOC_SYSTEM_EVENT_RUN_TRHEEFAIRY,{0}は叫んだ。「逃げて！」
LOC_SYSTEM_EVENT_SCALET_TRAP,防御魔法陣作動。侵入者を排除せよ！
LOC_SYSTEM_EVENT_KOGASA_TIME1,It's SURPRISE TIME!!
LOC_SYSTEM_EVENT_KOGASA_TIME2,...しかし小傘は何かがおかしいと感じた。
LOC_SYSTEM_EVENT_HOJOK1,{0}は叫んだ。「やってやんよ！」
LOC_SYSTEM_EVENT_HOJOK2,{0}は叫んだ。「お任せください！」
LOC_SYSTEM_EVENT_KOGASA_SMOKE1,{0}は叫んだ。「恨めし...ゴホッ、ゴホッ！」
LOC_SYSTEM_EVENT_KOGASA_SMOKE2,...小傘は準備していた煙を吸いすぎてしまったようだ。
LOC_SYSTEM_EVENT_SION_ITEM,アイテム
LOC_SYSTEM_EVENT_SION_ITEM_DELETE,{0}が近づくと消えてしまった。
LOC_SYSTEM_EVENT_SION_ITEMS_DELETE,アイテムが近づくとすべて消えてしまった。
LOC_SYSTEM_MON_DREAM_UNIQUE,夢の住人{0}
LOC_SYSTEM_EVOKE_AIRSCROLL,風の巻物から霊力を得た！
LOC_SYSTEM_EVOKE_DREAM_SOUL,{0}の夢を呼び起こした！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_ASK,魔法の金槌に何を願う？
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_ANSWER1,回復してほしい！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_ANSWER2,強くしてほしい！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_ANSWER3,たくさんの仲間がほしい！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_ANSWER4,宝物がほしい！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_HEAL,魔法の金槌があなたを完全に回復させた！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_HEAL_BACKFIRE,魔法の金槌の力が暴走した！体力と霊力が吸い取られた！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_BUFF,魔法の金槌があなたを強化した！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_BUFF_BACKFIRE,魔法の金槌の力が暴走した！弱体化してしまった！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_SUMMON,魔法の金槌が仲間を呼び出した！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_SUMMON_BACKFIRE,魔法の金槌の力が暴走した！仲間が全員敵に変わった！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_PRESENT,魔法の金槌が宝物を生み出した！
LOC_SYSTEM_EVOKE_MAGIC_HAMMER_PRESENT_BACKFIRE,魔法の金槌の力が暴走した！宝物がすべて消えてしまった！
LOC_SYSTEM_EVOKE_FOUR_FOOR_MAGIC_BOMB_DROWN,四尺魔法弾が水に沈んでしまった。
LOC_SYSTEM_EVOKE_GHOST_BALL,あなたは命を代償に幽霊化した！もう一度使えば解除できる。
LOC_SYSTEM_EVOKE_GHOST_BALL_CANCLE,送り提灯の手を離した。
LOC_SYSTEM_EVOKE_GHOST_BALL_WARN,幽霊状態では送り提灯以外のアイテムは発動できない！
LOC_SYSTEM_EVOKE_GHOST_BALL_END,パワーが尽きて幽霊化が解除された。
LOC_SYSTEM_EVOKE_CAMERA_NOT_EXIST,何もない空間を撮っている場合じゃない。
LOC_SYSTEM_EVOKE_CAMERA_NOT_UNIQUE,もっと可愛い美少女を撮りたいな。
LOC_SYSTEM_EVOKE_CAMERA_NOT_GIRL,男は撮りたくない。
LOC_SYSTEM_EVOKE_CAMERA_INTERRUPT,誰かが撮影を邪魔している！
LOC_SYSTEM_EVOKE_CAMERA_SHUTTER,カシャッ！
LOC_SYSTEM_EVOKE_CAMERA_SAKUYA,撮影対象が突然消えた！
LOC_SYSTEM_EVOKE_CAMERA_THE_WORLD,時が止まった…。
LOC_SYSTEM_EVOKE_CAMERA_SELF,自撮りするの？
LOC_SYSTEM_EVOKE_EMPTY,もう使えない。
LOC_SYSTEM_EVOKE_ONLY_EQUIP_AMULET,装備中の護符しか発動できない。
LOC_SYSTEM_EVOKE_PASSIVE_AMULET,この護符は発動できないタイプだ。
LOC_SYSTEM_EVOKE_NOT_CHARGING_AMULET,護符の充電が100%でないと発動できない。
LOC_SYSTEM_EVOKE_CANT,これは発動できない。
LOC_SYSTEM_TRIBE_HUMAN,人間
LOC_SYSTEM_TRIBE_WIZARD,魔女
LOC_SYSTEM_TRIBE_FAIRY,妖精
LOC_SYSTEM_TRIBE_CROWTENGU,鴉天狗
LOC_SYSTEM_TRIBE_WOLFTENGU,白狼天狗
LOC_SYSTEM_TRIBE_KAPPA,河童
LOC_SYSTEM_TRIBE_NECOMATA,猫又
LOC_SYSTEM_TRIBE_OARFISH,龍宮の使い
LOC_SYSTEM_TRIBE_CHEUKUMOGAMI,付喪神
LOC_SYSTEM_TRIBE_ONI,鬼
LOC_SYSTEM_TRIBE_HALFYOUKAI,半妖
LOC_SYSTEM_TRIBE_WRAITH,亡霊
LOC_SYSTEM_TRIBE_VAMPIRE,吸血鬼
LOC_SYSTEM_TRIBE_YOUKAI,妖怪
LOC_SYSTEM_TRIBE_GROW_NECOMATA_FUR,あなたにふわふわの毛が生えた。
LOC_SYSTEM_TRIBE_GROW_OARFIGH_SCALE1,あなたの鱗が硬くなった。
LOC_SYSTEM_TRIBE_GROW_OARFIGH_SCALE2,あなたの鱗がさらに硬くなった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST,あなたには獣の血が流れている！その特徴は戦士に適している。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST_1,あなたに鋭い爪が生えた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST_2_JAW,獣の血がさらに強くなった。あなたに強靭な顎が生えた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST_2_FOOT,獣の血がさらに強くなった。あなたの足は跳躍できるほど強靭になった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST_2_EYE,獣の血がさらに強くなった。視力が良くなった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST_3_FUR,獣の血がさらに強くなった。ふかふかの毛が生えた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST_3_SPEED,獣の血がさらに強くなった。足が速くなった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST_3_REGEN,獣の血がさらに強くなった。強力な再生力を得た。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST_4_SLAY,獣の最終特性が発現した。動物的な戦闘感覚を覚醒した。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_BEAST_4_CONFUSE_ATTACK,獣の最終特性が発現した。優れた攻撃が敵を混乱させる。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI,あなたには鬼の血が流れている！その特性は強靭な耐久力を持つ。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI_1,あなたに角が生えた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI_2_HP,鬼の血がさらに強くなった。頑丈になった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI_2_POISON,鬼の血がさらに強くなった。毒に耐性ができた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI_2_MR,鬼の血がさらに強くなった。魔法耐性が高まった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI_3_AC,鬼の血がさらに強くなった。肌が硬くなった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI_3_REGEN,鬼の血がさらに強くなった。強力な再生力を得た。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI_3_STR,鬼の血がさらに強くなった。驚異的な力が身についた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI_4_HP,鬼の最終特性が発現した。驚異的な頑丈さを得た。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_ONI_4_EV,鬼の最終特性が発現した。超越的な回避能力を手に入れた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON,あなたには竜の血が流れている！属性の扱いに長けている。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON_1,あなたに鱗が生えた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON_2_FIRE,竜の血がさらに強くなった。火炎への耐性ができた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON_2_COLD,竜の血がさらに強くなった。冷気への耐性ができた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON_2_ELEC,龍の血がさらに強まり、電気への耐性を得た。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON_3_CLOUD,龍の血がさらに強まり、雲を引き連れるようになった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON_3_BREATH,龍の血がさらに強まり、口からブレスを放てるようになった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON_3_SCALE,龍の血がさらに強まり、鱗がさらに厚くなった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON_4_GRAZE_CONTROL,龍の最後の特性が発現した。あなたは空気の流れを操れるようになった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DRAGON_4_FORCE_OF_NATURE,龍の最後の特性が発現した。あなたは自然の力をまとった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON,あなたには悪魔の血が流れている！その特性は魔法に特化している。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON_1,マナの回復速度が上昇した。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON_2_FLY,悪魔の血がさらに強まり、大きな翼が生えた。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON_2_RCONFUSE,悪魔の血がさらに強まり、精神が明晰になった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON_2_STEALTH,悪魔の血がさらに強まり、気配を消せるようになった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON_3_SPELL_POWER,悪魔の血がさらに強まり、魔法が強力になった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON_3_FINGER_MAGIC,悪魔の血がさらに強まり、指先だけで魔法を操れるようになった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON_3_BLOOD_MAGIC,悪魔の血がさらに強まり、自身の血で魔法を使えるようになった。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON_4_MP_REGEN,悪魔の最後の特性が発現した。超越的なMP回復速度を得た。
LOC_SYSTEM_TRIBE_GROW_HALFYOUKAI_DEMON_4_TORMENT,悪魔の最後の特性が発現した。地獄の苦痛を呼び出せるようになった。
LOC_SYSTEM_TRIBE_GROW_KOISHI_CONFUSE_ATTACK,無意識的な攻撃が敵を混乱させる。
LOC_SYSTEM_TRIBE_PROPERTY_BUG,バグ特性
LOC_SYSTEM_TRIBE_PROPERTY_FIRE_RESIST,火炎耐性
LOC_SYSTEM_TRIBE_PROPERTY_COLD_RESIST,冷気耐性
LOC_SYSTEM_TRIBE_PROPERTY_ELEC_RESIST,電撃耐性
LOC_SYSTEM_TRIBE_PROPERTY_POISON_RESIST,毒耐性
LOC_SYSTEM_TRIBE_PROPERTY_STEALTH,隠密性
LOC_SYSTEM_TRIBE_PROPERTY_FLY,飛行
LOC_SYSTEM_TRIBE_PROPERTY_SWIM,水泳
LOC_SYSTEM_TRIBE_PROPERTY_SIZE1,巨大サイズ
LOC_SYSTEM_TRIBE_PROPERTY_SIZE2,ミニサイズ
LOC_SYSTEM_TRIBE_PROPERTY_HORN,角
LOC_SYSTEM_TRIBE_PROPERTY_GHOST_FOOT,幽霊足
LOC_SYSTEM_TRIBE_PROPERTY_CHEUKUMOGAMI,付喪神
LOC_SYSTEM_TRIBE_PROPERTY_HP,体力適性({0}%)
LOC_SYSTEM_TRIBE_PROPERTY_INVISIBLE,無意識の遺伝子
LOC_SYSTEM_TRIBE_PROPERTY_POWER_SAVE1,パワー節約
LOC_SYSTEM_TRIBE_PROPERTY_POWER_SAVE2,血への飢え
LOC_SYSTEM_TRIBE_PROPERTY_MORE_LIFE,リザレクション
LOC_SYSTEM_TRIBE_PROPERTY_SPEED1,俊敏
LOC_SYSTEM_TRIBE_PROPERTY_SPEED2,鈍重
LOC_SYSTEM_TRIBE_PROPERTY_CLAW,爪
LOC_SYSTEM_TRIBE_PROPERTY_JAW,強い顎
LOC_SYSTEM_TRIBE_PROPERTY_FOOT,強い脚
LOC_SYSTEM_TRIBE_PROPERTY_EYE,優れた視力
LOC_SYSTEM_TRIBE_PROPERTY_FUR,ふかふかの毛皮
LOC_SYSTEM_TRIBE_PROPERTY_REGEN1,高い再生力
LOC_SYSTEM_TRIBE_PROPERTY_REGEN2,低い再生力
LOC_SYSTEM_TRIBE_PROPERTY_SLAY,戦闘本能
LOC_SYSTEM_TRIBE_PROPERTY_CONFUSE_ATTACK,混乱攻撃
LOC_SYSTEM_TRIBE_PROPERTY_MAGIC_RESIST,魔法耐性
LOC_SYSTEM_TRIBE_PROPERTY_SKIN_AC,硬い皮膚
LOC_SYSTEM_TRIBE_PROPERTY_STR,筋力増加
LOC_SYSTEM_TRIBE_PROPERTY_EV,回避力上昇
LOC_SYSTEM_TRIBE_PROPERTY_CLOUD,雲を操る
LOC_SYSTEM_TRIBE_PROPERTY_BREATH,ブレス
LOC_SYSTEM_TRIBE_PROPERTY_SCALE,鱗
LOC_SYSTEM_TRIBE_PROPERTY_GRAZE_CONTROL,空気の流れを操る
LOC_SYSTEM_TRIBE_PROPERTY_FORCE_OF_NATURE,自然の力
LOC_SYSTEM_TRIBE_PROPERTY_MP_REGEN1,MP回復速度上昇
LOC_SYSTEM_TRIBE_PROPERTY_MP_REGEN2,MP回復速度低下
LOC_SYSTEM_TRIBE_PROPERTY_CONFUSE_RESIST,混乱耐性
LOC_SYSTEM_TRIBE_PROPERTY_SPELL_POWER,魔法威力強化
LOC_SYSTEM_TRIBE_PROPERTY_FINGER_MAGIC,指先魔法
LOC_SYSTEM_TRIBE_PROPERTY_BLOOD_MAGIC,血の魔法
LOC_SYSTEM_TRIBE_PROPERTY_TORMENT,地獄の苦痛
LOC_SYSTEM_TRIBE_PROPERTY_CLOUD_RESIST,雲への耐性
LOC_SYSTEM_TRIBE_PROPERTY_SEE_INVI,透明視
LOC_SYSTEM_TRIBE_PROPERTY_FIRE_IMUNE,火炎無効
LOC_SYSTEM_TRIBE_PROPERTY_COLD_IMUNE,冷気無効
LOC_SYSTEM_TRIBE_PROPERTY_ELEC_IMUNE,電撃無効
LOC_SYSTEM_TRIBE_PROPERTY_PURE_MP,純粋なMP
LOC_SYSTEM_TRIBE_PROPERTY_PURE_POWER,純粋なパワー
LOC_SYSTEM_TRIBE_PROPERTY_PURE_LIFE,純粋な生命力
LOC_SYSTEM_TRIBE_PROPERTY_PURE_SYSTEM,純粋なシステム
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_BUG,この特性はバグである。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FIRE_RESIST1,あなたは火炎に非常に強い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FIRE_RESIST2,あなたは火炎に強い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FIRE_RESIST3,あなたは火炎に弱い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FIRE_RESIST4,あなたは火炎に非常に弱い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_COLD_RESIST1,あなたは冷気に非常に強い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_COLD_RESIST2,あなたは冷気に強い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_COLD_RESIST3,あなたは冷気に弱い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_COLD_RESIST4,あなたは冷気に非常に弱い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_ELEC_RESIST1,あなたは電撃に非常に強い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_ELEC_RESIST2,あなたは電撃に強い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_ELEC_RESIST3,あなたは電撃に弱い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_ELEC_RESIST4,あなたは電撃に非常に弱い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_POISON_RESIST,あなたは毒に強い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_STEALTH,あなたは隠密に動く。({0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FLY,あなたは飛べる大きな翼を持っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SWIM,あなたは泳ぐことができる。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SIZE1,あなたは体が大きすぎて大型の鎧が合わない。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SIZE2,あなたは体が小さすぎて大型の鎧が合わない。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_HORN,あなたの頭には角が生えている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_GHOST_FOOT,あなたは霊であり、足が存在しない。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_CHEUKUMOGAMI,あなたの本体は道具である。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_HP1,あなたは非常に頑丈だ。(体力 {0}%)
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_HP2,あなたはかなり頑丈だ。(体力 {0}%)
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_HP3,あなたは頑丈だ。(体力 {0}%)
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_HP4,あなたは脆弱だ。(体力 {0}%)
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_HP5,あなたはかなり脆弱だ。(体力 {0}%)
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_HP6,あなたは非常に脆弱だ。(体力 {0}%)
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_INVISIBLE,無意識のあなたは常に透明状態である。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_POWER_SAVE1,あなたはPの自然消費が遅い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_POWER_SAVE2,あなたはPに飢えている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_9_LIFE,あなたはレベル9以前に1度だけ復活できる。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_18_LIFE,あなたはレベル18以前に1度だけ復活できる。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SPEED1,あなたは移動速度が速い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SPEED2,あなたは移動速度が遅い。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_CLAW1,あなたは非常に長い爪を持っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_CLAW2,あなたはかなり長い爪を持っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_CLAW3,あなたは長い爪を持っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_JAW,あなたは強靭な顎を持っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FOOT,あなたは跳躍に十分な強い脚を持っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_EYE,あなたは優れた視力を持っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FUR,あなたはふわふわの毛に覆われている。(AC{0}、冷気耐性1段階)
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_REGEN1,あなたは体力の再生力が高い。({0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_REGEN2,あなたは体力の再生力が低い。({0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SLAY,あなたは攻撃と盾の扱いに優れている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_CONFUSE_ATTACK,あなたの攻撃は時々相手の虚を突く。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_MAGIC_RESIST,あなたは高い魔法耐性を持っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SKIN_AC,あなたは硬い皮膚を持っている。(AC{0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_STR,あなたは強い筋力を持っている。(力{0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_EV,あなたは超越的な回避能力を持っている。(EV{0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_CLOUD,あなたは雲を引き連れている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_BREATH,あなたはブレスを吐くことができる。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SCALE1,あなたは非常に硬い鱗に覆われている。(AC{0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SCALE2,あなたは分厚い鱗に覆われている。(AC{0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SCALE3,あなたは鱗に覆われている。(AC{0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_GRAZE_CONTROL,あなたは空気の流れを操るのに長けている。(グレイズ強化)
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FORCE_OF_NATURE,あなたは自然の力をまとっている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_MP_REGEN1,あなたはMPの回復力が高い。({0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_MP_REGEN2,あなたはMPの回復力が低い。({0})
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_CONFUSE_RESIST,あなたは混乱と狂気に対する耐性がある。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SPELL_POWER,あなたの魔法はより強力になる。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FINGER_MAGIC,あなたは指の動きだけで魔法を使える。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_BLOOD_MAGIC,あなたはMPがなくても血を使って魔法を使える。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_TORMENT,あなたは地獄の苦しみを呼び出すことができる。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_CLOUD_RESIST,あなたは雲からの影響を受けにくい。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_SEE_INVI,あなたは透明な存在を見ることができる。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_FIRE_IMUNE,あなたは火炎に完全に免疫がある。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_COLD_IMUNE,あなたは冷気に完全に免疫がある。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_ELEC_IMUNE,あなたは電撃に完全に免疫がある。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_PURE_MP,あなたの体力と霊力は同一視される。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_PURE_POWER,あなたは常にフルパワーである。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_PURE_LIFE1,あなたには追加の命が2つ残っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_PURE_LIFE2,あなたには追加の命が1つ残っている。
LOC_SYSTEM_TRIBE_PROPERTY_DESCRIBE_PURE_SYSTEM,あなたは浄化状態でもスペルカードが使え、護符の充電速度が3倍になる。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_BUG,この特性はバグであり、存在自体が有害である。\n制作者に報告しよう。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_FIRE_RESIST1,火炎耐性が{0}段階上昇する。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_FIRE_RESIST2,火炎耐性が{0}段階低下する。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_COLD_RESIST1,冷気耐性が{0}段階上昇する。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_COLD_RESIST2,冷気耐性が{0}段階低下する。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_ELEC_RESIST1,電撃耐性が{0}段階上昇する。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_ELEC_RESIST2,電撃耐性が{0}段階低下する。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_POISON_RESIST,毒耐性が上昇する。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_STEALTH,隠密度が上昇する。隠密の程度は数値分乗算される。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_FLY,飛行能力をオン・オフできる。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_SWIM,深い水でも平地のように移動できる。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_SIZE1,布と革以外の胴体防具は装備できない。\nまた、大きなサイズのため回避にペナルティがある。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_SIZE2,布と革以外の胴体防具は装備できない。\nしかし、小さなサイズのため回避にボーナスがある。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_HORN,角による頭突き攻撃が追加される。\n攻撃時に一定確率で頭突きが発動し、素手戦闘時にはより高確率で発動する。\n頭部防具は装備できない。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_GHOST_FOOT,あなたの足は幽霊のように存在しない。\n脚部防具は装備できない。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_CHEUKUMOGAMI,あなたの本体である道具は捨てられない。\n本体を手に持っていると、その装備に関連したスキルに{0}のボーナスを受ける。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_HP,あなたの体力は遺伝的に決まっている。\n最終体力値はこの数値分だけ乗算される。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_INVISIBLE,非戦闘時には常に透明状態になる。\n攻撃を試みると透明は解除される。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_POWER_SAVE1,ターン経過によるPの自然消費量が減少する。\nまた、加速や透明によるP消費も減少する。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_POWER_SAVE2,ターン経過によるPの自然消費量が増加する。\nまた、加速や透明によるP消費も増加する。
LOC_SYSTEM_TRIBE_PROPERTY_DETAIL_9_LIFE,死亡時に体力と霊力が完全に回復し、大爆発と共に蘇る。\nこの能力はレベル9に達すると失われる。
